id,wiki_id,name,status,type,lat,lng,country,weight,nr_tokens_norm
917018,12757,Girvan,outline,city,55.23822,-4.85614,United Kingdom,19885,0.021872531745549546
815886,12758,Gisborne,usable,city,-38.6625,178.017778,New Zealand,10450,0.014095631569354153
903812,12759,Gisenyi,outline,city,-1.7,29.25,Rwanda,4461,0.007807278692508658
451701,12762,Giurgiu,outline,city,43.9,25.97,Romania,2849,0.0056807825505802295
456350,12765,Givat Shmuel,outline,city,32.0781,34.8489,Israel,24302,0.02506227595844219
345478,12766,Giverny,usable,city,49.0833,1.5333,France,21491,0.023057293881766815
361524,12767,Giyani,outline,city,-23.31666667,30.71666667,South Africa,419,0.001275897685157057
765233,12775,Gjøvik,usable,city,60.8789,10.5219,Norway,476,0.0014277902667233732
332702,12778,Gjirokastër,outline,city,40.0833,20.1333,Albania,8978,0.012698219818944043
173134,12788,Glacier Bay National Park,guide,park,58.7,-137.0,United States of America,114721,0.07129837778722888
796427,12790,Glacier National Park,guide,park,48.68,-113.79,United States of America,473265,0.1840634303420621
462694,12791,Glacier National Park (British Columbia),usable,park,51.3,-117.5186,Canada,60905,0.04660064402454584
124042,12794,Gladewater,usable,city,32.54277800000001,-94.946944,United States of America,148,0.00042529922838568566
805658,12796,Gladstone (Michigan),outline,city,45.85278,-87.02167,United States of America,2557,0.005255483322194544
249758,12797,Gladstone (Oregon),outline,city,45.381111,-122.593056,United States of America,7030,0.01072361625858193
858857,12798,Gladstone (Queensland),usable,city,-23.849,151.263,Australia,6463,0.010116045932316665
384479,12802,Glamoč,outline,city,44.043982,16.849249,Bosnia and Herzegovina,1122,0.0028555805334467463
388159,12805,Glasgow,guide,city,55.86458,-4.26655,United Kingdom,971190,0.2974968102557871
481742,12807,Glasgow (Kentucky),usable,city,37.000278,-85.920278,United States of America,13501,0.016799319521234583
366789,12809,Glass House Mountains National Park,outline,park,-26.8475,152.954,Australia,4387,0.007716143143568868
493530,12810,Glastonbury,outline,city,51.1485,-2.714,United Kingdom,9833,0.01351843975940215
698960,12811,Glen,outline,city,44.110556,-71.179722,United States of America,96,0.00021264961419284283
943604,12812,Glenbrittle,outline,city,57.20836,-6.28607,United Kingdom,4710,0.00811106385564129
990587,12814,Glenbrook (New South Wales),outline,city,-33.766667,150.619444,Australia,7059,0.010753994774895194
463283,12815,Glen Burnie,outline,city,39.16,-76.610556,United States of America,7232,0.010936265872774773
400719,12818,Glen Canyon National Recreation Area,outline,park,36.993611,-111.486944,United States of America,24869,0.02545719667051461
187367,12819,Glencoe,usable,city,56.66745,-5.0221300000000015,United Kingdom,84130,0.05790145209307977
557036,12821,Glencoe (Illinois),outline,city,42.131389,-87.76083299999998,United States of America,103,0.0002430281305061061
241936,12822,Glencolmcille,outline,city,54.710277777777996,-8.720277777777799,Ireland,5724,0.009295825991858558
403791,12825,Glen Cove,usable,city,40.867222,-73.627778,United States of America,6076,0.00969074670393098
599749,12827,Glendale (Arizona),outline,city,33.538611,-112.186389,United States of America,5066,0.008536363084026976
439466,12828,Glendale (California),usable,city,34.181,-118.245,United States of America,3196,0.006166838811592442
316388,12829,Glendalough,outline,city,53.010278,-6.3275,Ireland,27632,0.027340664681936935
398460,12832,Glendive,usable,city,47.108611,-104.710556,United States of America,811,0.002217631690868218
574050,12834,Glenelg,outline,city,57.21264,-5.62191,United Kingdom,8761,0.0124855702047512
244615,12835,Glen Ellen,outline,city,38.36417,-122.52417,United States of America,4836,0.008262956437207607
180247,12836,Glen Ellyn,usable,city,41.871111,-88.063056,United States of America,6491,0.01014642444862993
301629,12838,Glenfinnan,usable,city,56.866666666667,-5.45,United Kingdom,59611,0.04593231666565405
496756,12839,Glengarriff,outline,city,51.75,-9.552,Ireland,4535,0.007898414241448447
601304,12840,Glen Innes,outline,city,-29.75,151.73611100000005,Australia,3442,0.006501002491038338
114981,12841,Glen Mills,outline,city,39.9192,-75.4917,United States of America,20580,0.022388966522875024
222366,12843,Glenorchy,outline,city,-44.85,168.383333,New Zealand,15140,0.01816635275533143
387933,12844,Glenrio,outline,city,35.178889,-103.042222,United States of America,3579,0.006683273588917917
787487,12845,Glen Rose,outline,city,32.236667,-97.753889,United States of America,662,0.0018834680114223222
641969,12846,Glenrowan,outline,city,-36.466666666666995,146.23333333333,Australia,2275,0.004830184093808859
149700,12849,Glenties,outline,city,54.8,-8.2833,Ireland,24041,0.02488000486056261
685151,12850,Glenveagh National Park,outline,park,55.0135,-7.9852,Ireland,40020,0.035117564858132326
417113,12851,Glenview,usable,city,42.079444,-87.815556,United States of America,2956,0.005832675132146546
630931,12852,Glenwood Springs,usable,city,39.546667,-107.324722,United States of America,20416,0.022267452457621968
336929,12854,Gliwice,outline,city,50.2833,18.6667,Poland,1106,0.002825202017133483
473819,12856,Glocester,usable,city,41.890833,-71.690556,United States of America,2577,0.005285861838507808
603335,12858,Glorioso Islands,outline,city,-11.55,47.333333333332995,East African Islands,1201,0.003007473115013063
471850,12859,Glossa,outline,city,39.1833,23.6167,Greece,14112,0.017315754298560058
215468,12860,Glossop,usable,city,53.4478,-1.9563,United Kingdom,37031,0.033325232395649794
318754,12863,Gloucester (England),usable,city,51.87,-2.24,United Kingdom,51711,0.04174008141442372
339681,12864,Gloucester (Massachusetts),usable,city,42.61583,-70.66194,United States of America,18440,0.02077890515827207
117215,12867,Gloucester (New South Wales),outline,city,-32.009,151.96,Australia,20910,0.02263199465338113
284335,12868,Gloucester Courthouse,outline,city,37.41389,-76.52556,United States of America,20539,0.02235858800656176
891629,12873,Glovertown,usable,city,48.6666667,-54.05,Canada,7203,0.010905887356461511
521433,12874,Glumsø,outline,city,55.35445,11.68782,Denmark,536,0.0015796828482896896
386986,12875,Gniezno,usable,city,52.5333333,17.6,Poland,76431,0.05428640865180145
631077,12879,Gobabis,outline,city,-22.45,18.9667,Namibia,2828,0.005650404034266966
589129,12884,Gobi Gurvan Saikhan National Park,outline,park,43.802729,101.589663,Mongolia,1728,0.003949207120724224
672716,12889,Gocta,outline,park,-6.0230555555556,-77.88722222222201,Peru,10813,0.014429795248800049
721197,12890,Godalming,outline,city,51.185,-0.61,United Kingdom,7145,0.010845130323834985
360556,12891,Goddard Memorial State Park,outline,park,41.6586,-71.4378,United States of America,6186,0.009812260769184034
146567,12899,Gogounou,outline,city,10.838611,2.8361110000000003,Benin,5248,0.00874901269821982
217615,12902,Goiana,outline,city,-7.5608330000000015,-35.002778,Brazil,4313,0.007625007594629078
216515,12907,Goiás (city),usable,city,-15.922222,-50.137778,Brazil,16917,0.019594143022054804
512882,12908,Goiânia,usable,city,-16.6667,-49.25,Brazil,42875,0.03678838325536181
503820,12911,Gokayama,outline,city,36.4256,136.9357,Japan,6435,0.010085667416003403
700161,12912,Gokceada,outline,city,40.160833333333,25.844444444443997,Turkey,89040,0.060149462300261254
146778,12914,Gokyo,outline,city,27.954088,86.694588,Nepal,6973,0.010662859225955404
601693,12917,Gold Beach,outline,city,42.40722,-124.42167,United States of America,78927,0.05547117078801871
473827,12918,Gold Coast,usable,city,-27.9988,153.39875,Australia,256405,0.12218239261194483
876812,12922,Golden (British Columbia),usable,city,51.301944,-116.966667,Canada,26283,0.026429309192539035
333319,12923,Golden (Colorado),usable,city,39.7575,-105.2231,United States of America,19926,0.02190291026186281
188585,12924,Golden (Missouri),outline,city,36.524167,-93.653889,United States of America,148,0.00042529922838568566
623692,12928,Goldendale,outline,city,45.821111,-120.821389,United States of America,172,0.0005164347773254754
710002,12931,Golden Gate Highlands Park,outline,park,-28.524444,28.620833,South Africa,7642,0.011361565101160459
693914,12940,Golden Triangle (Thailand),usable,city,20.355556,100.081389,Thailand,14770,0.017862567592198796
828688,12946,Gold River,outline,city,38.623333,-121.247778,United States of America,2765,0.005559268485327177
402541,12948,Goldsboro (North Carolina),outline,city,35.381944,-77.97805600000002,United States of America,2807,0.005620025517953703
533676,12951,Goleta,outline,city,34.440556,-119.813611,United States of America,8978,0.012698219818944043
177973,12960,Golfito,outline,city,8.634315800000001,-83.161869,Costa Rica,9292,0.013002004982076676
470288,12962,Golmud,outline,city,36.4167,94.8833,China,9769,0.013457682726775624
487374,12965,Goma,usable,city,-1.6833,29.2333,Democratic Republic of the Congo,17148,0.01977641411993438
245520,12966,Gomel,outline,city,52.445278,30.984167,Belarus,6575,0.010237559997569718
183472,12969,Gondar,usable,city,12.6,37.4667,Ethiopia,43506,0.03715292545112097
485992,12975,Gongju,usable,city,36.4556,127.1247,South Korea,17928,0.020383984446199648
177258,12977,Gonur Depe,outline,city,38.1907,62.0343,Turkmenistan,6973,0.010662859225955404
963050,12979,Gonzales,outline,city,29.508889,-97.447778,United States of America,6973,0.010662859225955404
641528,12980,Goodland,outline,city,39.348611,-101.711111,United States of America,103,0.0002430281305061061
587391,12983,Goodyear,outline,city,33.45,-112.358333,United States of America,96,0.00021264961419284283
126306,12990,Goolwa,outline,city,-35.5,138.76666699999998,Australia,6380,0.010024910383376875
756571,12991,Goondiwindi,outline,city,-28.54,150.31,Australia,1892,0.004222613767543593
496331,12992,Goorambat,outline,city,-36.416667,145.916667,Australia,181,0.0005468132936387387
611939,12995,Goose Green,outline,city,-51.828833,-58.96916700000001,Falkland Islands,797,0.002187253174554955
362773,12996,Gopalgonj,outline,city,23.2,89.8,Bangladesh,4938,0.00838447050246066
518132,12997,Gopalpur,usable,city,19.26501,84.87243000000002,India,9355,0.013062762014703203
238452,13002,Gorakhpur,usable,city,26.755,83.374,India,25132,0.02563946776839419
775272,13004,Goranboy,outline,city,40.6103,46.7897,Azerbaijan,14881,0.01795370314113859
965458,13008,Gordon's Bay,outline,city,-34.1667,18.8667,South Africa,15437,0.018409380885837535
772274,13009,Gore,outline,city,-46.099167,168.94638899999995,New Zealand,1586,0.0037061789902181176
262458,13010,Goregaon,outline,city,18.1585,73.2777,India,6916,0.010602102193328878
879179,13013,Gorey,outline,city,52.676902,-6.291733,Ireland,2495,0.005164347773254754
431241,13014,Gorgan,outline,city,36.83,54.48,Iran,3174,0.0061364602952791785
591742,13016,Gorham (Maine),usable,city,43.67944,-70.44417,United States of America,2177,0.004678291512242542
991474,13017,Gorham (New Hampshire),outline,city,44.387778,-71.173056,United States of America,512,0.001518925815663163
300704,13018,Gori,usable,city,41.978,44.109,Georgia (country),114648,0.07126799927091561
569210,13019,Goričko Landscape Park,outline,park,46.74,16.188,Slovenia,2744,0.005528889969013914
525862,13021,Goring and Streatley,outline,city,51.52255,-1.13734,United Kingdom,8241,0.011969135427425724
316686,13022,Goris,outline,city,39.5167,46.3333,Armenia,8484,0.01221216355793183
726819,13023,Gorizia,outline,city,45.93333300000001,13.616667,Italy,6104,0.009721125220244244
295502,13027,Gorkha,outline,city,28.29,84.6898,Nepal,4635,0.0080199283067015
468369,13029,Gorkhi-Terelj National Park,outline,park,47.91404,107.43599,Mongolia,9898,0.013579196792028677
975881,13032,Gorno-Altaisk,outline,city,51.95,85.9667,Russia,10913,0.014520930797739839
902591,13036,Gorodets,outline,city,56.65,43.483333,Russia,2081,0.004526398930676225
896071,13039,Goroka,guide,city,-6.0833,145.3833,Papua New Guinea,17071,0.019715657087307856
834589,13040,Gorom-Gorom,usable,city,14.45,-0.2333,Burkina Faso,36532,0.03302144723251716
571032,13043,Gorongosa National Park,usable,park,-18.766,34.5,Mozambique,190864,0.10027948235008202
305536,13045,Gorontalo (city),outline,city,0.54111111111111,123.05944444444,Indonesia,16840,0.019533385989428276
101964,13046,Gorst,outline,city,47.526111,-122.703889,United States of America,1656,0.0038276930554711707
503614,13048,Gortahork,outline,city,55.1195,-8.1357,Ireland,1764,0.00400996415335075
189716,13049,Gorumara National Park,outline,park,26.8498,88.8622,India,20704,0.022480102071814813
203790,13051,Gorzów Wielkopolski,outline,city,52.7333333,15.25,Poland,4048,0.007290843915183183
215947,13054,Gosford,usable,city,-33.426667,151.341667,Australia,24606,0.025274925572635033
521255,13055,Goshen,outline,city,41.581944,-85.836667,United States of America,15102,0.018135974239018166
168173,13056,Goshogawara,outline,city,40.8,140.4333,Japan,7940,0.011665350264293092
574126,13057,Gosier,outline,city,16.2061,-61.4942,Guadeloupe,3556,0.006652895072604654
891563,13058,Goslar,usable,city,51.9072,10.43,Germany,91462,0.06124308888753873
616781,13059,Gosnold,usable,city,41.419,-70.934,United States of America,7466,0.01117929400328088
132936,13060,Gosport,outline,city,50.795088888889,-1.1242361111111,United Kingdom,3086,0.006014946230026126
643775,13061,Gostivar,outline,city,41.8,20.916666666667,North Macedonia,3929,0.007138951333616866
500394,13067,Gotemba,outline,city,35.3167,138.9333,Japan,35049,0.03211009174311927
848784,13069,Gothenburg,guide,city,57.7,11.9667,Sweden,306408,0.13764505741539584
873842,13074,Gotsu,outline,city,35.0167,132.2167,Japan,3741,0.00689592320311076
494274,13076,Gouda,usable,city,52.01643,4.7164,Netherlands,63460,0.04790692022601616
164344,13079,Goulburn,usable,city,-34.754721999999994,149.718611,Australia,54986,0.04350203536059299
580804,13081,Gould,outline,city,40.526,-106.026,United States of America,4989,0.008445227535087186
644752,13082,Gourock,usable,city,55.95,-4.82,United Kingdom,1746,0.003979585637037487
117015,13083,Gour-Pandua,usable,city,24.8828,88.1281,India,14367,0.017528403912752902
166131,13085,Gouveia,outline,city,40.5,-7.6,Portugal,110,0.00027340664681936935
216883,13089,Governador Valadares,outline,city,-18.85,-41.9333,Brazil,2536,0.0052251048058812805
132191,13090,Government Camp,outline,city,45.304167,-121.756667,United States of America,9673,0.013366547177835834
771989,13098,Gower Peninsula,usable,city,51.5915,-4.216294,United Kingdom,48558,0.04000850598456771
854803,13100,Goyang,outline,city,37.65,126.8,South Korea,9673,0.013366547177835834
436395,13103,Goychay,outline,city,40.6531,47.7406,Azerbaijan,12653,0.016070235129716264
841439,13113,Graaff-Reinet,usable,city,-32.25,24.5333,South Africa,20621,0.022419345039188285
823245,13115,Gracias,outline,city,14.5833,-88.5833,Honduras,35443,0.03235311987362537
722521,13117,Gradiska,outline,city,45.1333,17.25,Bosnia and Herzegovina,985,0.002582173886627377
750327,13118,Grado,outline,city,45.677778,13.394722,Italy,3196,0.006166838811592442
388338,13121,Grafenwöhr,outline,city,49.7167,11.9,Germany,8607,0.012333677623184883
952412,13127,Grafton (New South Wales),usable,city,-29.683333333,152.93333333299998,Australia,3218,0.006197217327905705
257558,13128,Grafton (North Dakota),outline,city,48.41222,-97.41056,United States of America,332,0.0010328695546509509
653789,13129,Grafton (West Virginia),outline,city,39.341667,-80.019722,United States of America,234,0.0007290843915183183
268712,13130,Grafton (Wisconsin),outline,city,43.31972,-87.95333000000002,United States of America,216,0.0006683273588917917
667619,13131,Graham,usable,city,33.100833,-98.579167,United States of America,26016,0.026247038094659458
915836,13132,Grahamstown,usable,city,-33.3,26.5333,South Africa,41621,0.03605929886384349
623561,13134,Graignamanagh,outline,city,52.533333,-6.95,Ireland,3648,0.006774409137857707
902070,13136,Gramado,usable,city,-29.38,-50.87,Brazil,22754,0.02396864937116471
111728,13138,Grampians National Park,outline,park,-37.2,142.39,Australia,16152,0.018986572695789537
931549,13141,Granada (Nicaragua),usable,city,11.9333,-85.95,Nicaragua,241030,0.11723069445288292
421425,13143,Granada,usable,city,37.178056,-3.600833,Spain,446406,0.17701561455738501
678873,13147,Granbury,outline,city,32.441944,-97.781389,United States of America,1249,0.0030986086639528524
214453,13148,Granby (Colorado),outline,city,40.086389,-105.936389,United States of America,675,0.0019138465277355853
518627,13156,Grand-Bassam,guide,city,5.2086,-3.745,Côte d'Ivoire,10747,0.014369038216173522
529525,13157,Grand Bay,usable,city,-20.018394,57.580172,Mauritius,585,0.0017011969135427426
716298,13158,Grand Beach Provincial Park,usable,park,50.5681,-96.5617,Canada,27090,0.026976122486177777
347408,13159,Grand Bend,usable,city,43.3167,-81.75,Canada,6186,0.009812260769184034
449436,13160,Grand Bruit,usable,city,47.6667,-58.2333,Canada,10747,0.014369038216173522
822929,13163,Grand Canyon,guide,park,36.05444,-112.13944,United States of America,247970,0.1194787046600644
764728,13165,Grand Case,usable,city,18.1011,-63.0519,Saint Martin,8823,0.012546327237377726
356705,13167,Grand Cayman,usable,city,19.3034,-81.3863,Cayman Islands,26327,0.0264596877088523
981237,13170,Grand Coulee,outline,city,47.9397,-119.0017,United States of America,35591,0.03244425542256516
895190,13172,Grande Cache,usable,city,53.88785,-119.11789,Canada,6519,0.010176802964943192
203974,13173,Grande Prairie,usable,city,55.17034,-118.79431,Canada,23955,0.024819247827936083
200577,13182,Grand Falls,usable,city,47.0344,-67.7394,Canada,7174,0.010875508840148247
808617,13184,Grand Falls-Windsor,usable,city,48.936944,-55.645,Canada,9994,0.013670332340968467
986951,13186,Grand Forks,outline,city,47.92527800000001,-97.0325,United States of America,6973,0.010662859225955404
321067,13188,Grand Haven,outline,city,43.063056,-86.22833299999998,United States of America,16077,0.018925815663163013
590069,13189,Grand Island (Nebraska),usable,city,40.925,-98.34194,United States of America,2475,0.005133969256941491
258351,13192,Grand Isle (Louisiana),outline,city,29.227,-90.01700000000002,United States of America,1568,0.0036758004739048545
418411,13193,Grand Isle (Maine),outline,city,47.30528,-68.15194,United States of America,172,0.0005164347773254754
107393,13194,Grand Isle (Vermont),outline,city,44.7125,-73.305278,United States of America,756,0.002096117625615165
235542,13196,Grand Junction,guide,city,39.06389,-108.55056,United States of America,148559,0.08478643903031775
504314,13197,Grand Lake,outline,city,40.25222,-105.82306,United States of America,343,0.001063248070964214
684186,13198,Grand Manan Island,usable,city,44.667,-66.75,Canada,18599,0.020900419223525122
864508,13199,Grand Marais,usable,city,47.75056,-90.33417,United States of America,39151,0.034601130080806855
509119,13202,Grand Popo,usable,city,6.283333,1.833333,Benin,22712,0.023938270854851448
921659,13203,Grand Portage,outline,city,47.963889,-89.684722,United States of America,1764,0.00400996415335075
536782,13204,Grand Prairie,outline,city,32.74596,-96.99778,United States of America,882,0.002369524272434534
269786,13205,Grand Rapids,usable,city,42.96125,-85.65571899999998,United States of America,22331,0.02366486420803208
887334,13206,Grand Rapids (Minnesota),outline,city,47.23592,-93.527535,United States of America,103,0.0002430281305061061
231809,13207,Grand Rivers,outline,city,37.004722,-88.231667,United States of America,4811,0.008232577920894343
142628,13208,Grand Staircase-Escalante National Monument,usable,park,37.4,-111.683333,United States of America,38490,0.03420620936873443
328343,13214,Grand Teton National Park,usable,park,43.838,-110.705,United States of America,61378,0.046843672155051946
496059,13216,Grand Turk,usable,city,21.472222,-71.138889,Turks and Caicos Islands,28681,0.02803937055714199
379727,13217,Grange-over-Sands,outline,city,54.19,-2.915,United Kingdom,3285,0.006288352876845495
841952,13218,Granger,outline,city,46.344444,-120.191389,United States of America,148,0.00042529922838568566
451445,13221,Granite City (Illinois),outline,city,38.70139,-90.14861,United States of America,955,0.002521416854000851
514234,13223,Gran Parque Natural Topes de Collantes,outline,park,21.883000000000006,-80.0,Cuba,46494,0.03885412236466371
704966,13231,Grantham,outline,city,52.918055555600006,-0.63805555556,United Kingdom,4735,0.008141442371954554
825628,13234,Grantown on Spey,usable,city,57.32929300000001,-3.608772,United Kingdom,1249,0.0030986086639528524
746966,13235,Grants,usable,city,35.155278,-107.842222,United States of America,44194,0.03754784616319339
183058,13239,Grants Pass,usable,city,42.438889,-123.328333,United States of America,12793,0.016191749194969317
982997,13240,Grantsville,outline,city,39.696944,-79.155833,United States of America,207,0.0006379488425785285
564253,13241,Grantville,outline,city,40.397222,-76.65472199999998,United States of America,89,0.00018227109787957957
126964,13242,Granville (Massachusetts),outline,city,42.066667,-72.861944,United States of America,3086,0.006014946230026126
125171,13243,Granville (Ohio),usable,city,40.06806,-82.51971999999998,United States of America,419,0.001275897685157057
359751,13246,Grapevine (Texas),outline,city,32.93417,-97.07806,United States of America,4862,0.00829333495352087
497576,13247,Graskop,outline,city,-24.9667,30.8167,South Africa,560,0.001640439880916216
814781,13248,Grasmere,outline,city,54.4580889,-3.02458889,United Kingdom,1030,0.002673309435567167
156581,13249,Grasse,usable,city,43.6667,6.9167,France,7320,0.011027401421714563
436287,13250,Grassington,outline,city,54.07100000000001,-1.998,United Kingdom,3648,0.006774409137857707
242531,13251,Grasslands National Park,usable,park,49.17,-107.56,Canada,23696,0.024636976730056503
749471,13253,Grass Valley (California),outline,city,39.2192,-121.0583,United States of America,419,0.001275897685157057
804755,13258,Gravatá,outline,city,-8.201,-35.565,Brazil,9962,0.013639953824655203
317506,13259,Gravenhurst,usable,city,44.9167,-79.3667,Canada,24476,0.02518379002369524
576743,13260,Gravesend,outline,city,51.4417,0.3686,United Kingdom,1397,0.003372015310772222
955910,13263,Gray,outline,city,43.88556,-70.33166999999999,United States of America,103,0.0002430281305061061
493774,13264,Grayling,outline,city,44.66139,-84.71472,United States of America,89,0.00018227109787957957
247622,13267,Graz,usable,city,47.0667,15.4333,Austria,354296,0.15167993195212345
797397,13268,Grazalema,outline,city,36.75869,-5.36921,Spain,1122,0.0028555805334467463
859409,13271,Gröbming,outline,city,47.44429,13.9017,Austria,1000,0.0026125524029406402
355347,13275,Great Barrier Island,outline,city,-36.17,175.38,New Zealand,12513,0.01594872106446321
904647,13277,Great Barrington,usable,city,42.19583,-73.36194,United States of America,7495,0.011209672519594142
561152,13279,Great Basin National Park,guide,park,39.0058,-114.2197,United States of America,56648,0.04438301233367762
826842,13284,Great Diamond Island,outline,city,43.679167,-70.197222,United States of America,524,0.0015493043319764262
465163,13315,Great Exuma,outline,city,23.5333,-75.8333,Bahamas,172,0.0005164347773254754
660399,13317,Great Falls (Montana),usable,city,47.503611,-111.286389,United States of America,35049,0.03211009174311927
123002,13318,Great Falls (Virginia),outline,city,38.99806,-77.28833,United States of America,2618,0.005346618871134334
135961,13339,Great Sand Dunes National Park,usable,park,37.73287,-105.51212,United States of America,58734,0.045476638920955104
342472,13341,Great Smoky Mountains National Park,usable,park,35.60065,-83.50877,United States of America,104528,0.06698462847074549
283810,13343,Great Swamp National Wildlife Refuge,outline,park,40.708333,-74.466667,United States of America,6131,0.009751503736557506
720615,13348,Great Yarmouth,usable,city,52.6,1.72,United Kingdom,37532,0.03362901755878243
858621,13349,Great Zimbabwe,outline,park,-20.273063,30.934344,Zimbabwe,7910,0.011634971747979828
369986,13350,Grecia,outline,city,10.0722222,-84.31111109999998,Costa Rica,2639,0.005376997387447597
277348,13357,Greeley,outline,city,40.415,-104.723889,United States of America,2598,0.005316240354821071
174949,13358,Green Bay,usable,city,44.513333,-88.015833,United States of America,8638,0.012364056139498147
102957,13359,Greenbelt,usable,city,39.000556,-76.88833299999997,United States of America,16115,0.018956194179476273
589115,13361,Greenbo State Resort Park,outline,park,38.48,-82.87,United States of America,9865,0.013548818275715415
818844,13364,Green Cove Springs,outline,city,29.992778,-81.68388900000002,United States of America,2061,0.004496020414362962
213759,13367,Greeneville,usable,city,36.168333,-82.8225,United States of America,453,0.0013670332340968466
379134,13369,Greenfield (Indiana),outline,city,39.791389,-85.771389,United States of America,1855,0.004161856734917067
661415,13370,Greenfield (Massachusetts),outline,city,42.5875,-72.6,United States of America,3929,0.007138951333616866
138640,13373,Green Forest,outline,city,36.335,-93.432778,United States of America,96,0.00021264961419284283
916797,13377,Green Island (Great Barrier Reef),usable,city,-16.763056,145.969722,Australia,28269,0.02776596391032262
614342,13378,Green Island (Taiwan),outline,city,22.6667,121.483,Taiwan,18085,0.0205054985114527
997855,13381,Green Lake (Wisconsin),usable,city,43.84417,-88.96,United States of America,1217,0.003037851631326326
251300,13385,Green Mountains,outline,park,44.791666667,-72.58277777800001,United States of America,24258,0.025031897442128928
354033,13386,Greenock,usable,city,55.94957,-4.76415,United Kingdom,19561,0.02162950361504344
754070,13387,Green Ridge State Forest,outline,park,39.6653,-78.4431,United States of America,19967,0.021933288778176074
336762,13389,Green River (Utah),outline,city,38.993333,-110.15,United States of America,1045,0.00270368795188043
540253,13390,Green River (Wyoming),outline,city,41.514167,-109.465,United States of America,262,0.000820219940458108
446051,13391,Greensboro,usable,city,36.08,-79.81944399999998,United States of America,19239,0.021386475484537336
163416,13393,Greensburg (Indiana),outline,city,39.34027800000001,-85.483611,United States of America,868,0.002339145756121271
709208,13394,Greensburg (Kansas),outline,city,37.60278,-99.2925,United States of America,181,0.0005468132936387387
421648,13395,Greensburg (Pennsylvania),outline,city,40.297778,-79.542222,United States of America,476,0.0014277902667233732
937934,13396,Green,usable,city,40.9275,-81.4023,United States of America,243,0.0007594629078315815
249549,13398,Green Tree,outline,city,40.415,-80.049722,United States of America,281,0.0008809769730846346
222011,13399,Green Valley,outline,city,31.85417,-110.99361,United States of America,573,0.0016708183972294793
991518,13402,Greenville (Alabama),outline,city,31.82972,-86.61778000000002,United States of America,234,0.0007290843915183183
284320,13404,Greenville (Maine),outline,city,45.45944,-69.59056,United States of America,353,0.0010936265872774774
600870,13405,Greenville (Mississippi),outline,city,33.3986,-91.0483,United States of America,39100,0.03457075156449359
140246,13406,Greenville (North Carolina),usable,city,35.601667,-77.3725,United States of America,6973,0.010662859225955404
614431,13407,Greenville (South Carolina),usable,city,34.8525,-82.39389,United States of America,28087,0.027644449845069568
346230,13408,Greenville (Texas),outline,city,33.126111,-96.109722,United States of America,476,0.0014277902667233732
895092,13410,Greenwich (Connecticut),outline,city,41.03888900000001,-73.61361099999998,United States of America,50764,0.041223646637098245
504918,13413,Greenwood (Arkansas),outline,city,35.215556,-94.253333,United States of America,2455,0.005103590740628228
264734,13414,Greenwood (Indiana),usable,city,39.611389,-86.11805600000002,United States of America,12513,0.01594872106446321
400223,13415,Greenwood (Mississippi),outline,city,33.52,-90.18,United States of America,1233,0.0030682301476395893
125502,13418,Greenwood Village,outline,city,39.61722,-104.95083,United States of America,970,0.002551795370314114
929789,13419,Greer,outline,city,34.93861,-82.22694,United States of America,172,0.0005164347773254754
433564,13420,Greers Ferry,outline,city,35.575556,-92.164167,United States of America,125,0.0003341636794458959
453117,13422,Greifswald,usable,city,54.0972,13.38801,Germany,29837,0.02879883346497357
144963,13431,Grenfell,outline,city,-33.9,148.15,Australia,1873,0.00419223525123033
102090,13432,Grenoble,usable,city,45.2002,5.7222,France,178479,0.09587459748465885
253561,13433,Gresham,outline,city,45.503611,-122.439444,United States of America,6604,0.010267938513882982
874250,13434,Gretna,outline,city,54.99894000000001,-3.0633,United Kingdom,28452,0.027887477975575673
455028,13435,Greve,outline,city,43.5833,11.3167,Italy,1060,0.0027340664681936933
711567,13439,Greybull,outline,city,44.491389,-108.053611,United States of America,148,0.00042529922838568566
373930,13442,Greymouth,usable,city,-42.450251,171.20789,New Zealand,16763,0.01947262895680175
787924,13443,Grey River,usable,city,47.589,-57.104,Canada,14844,0.017923324624825324
302361,13445,Griffin,outline,city,33.2475,-84.270833,United States of America,32384,0.03043927334588979
674375,13446,Griffith,usable,city,-34.29,146.04,Australia,8150,0.011877999878485935
848792,13449,Grimbergen,usable,city,50.9333,4.3833,Belgium,7203,0.010905887356461511
427695,13451,Grimma,outline,city,51.2333,12.7167,Germany,2315,0.004890941126435385
829250,13452,Grimsby,outline,city,53.5595,-0.068,United Kingdom,58676,0.045446260404641836
688940,13453,Grimsby (Ontario),usable,city,43.2,-79.55,Canada,5886,0.009478097089738137
672967,13454,Grindelwald,usable,city,46.6167,8.0333,Switzerland,7378,0.01108815845434109
683084,13455,Grinnell,outline,city,41.743611,-92.724722,United States of America,2828,0.005650404034266966
243774,13463,Grodno,usable,city,53.666666667,23.816666667,Belarus,47468,0.039400935658302445
146829,13465,Groningen,guide,city,53.219396,6.575260000000001,Netherlands,335572,0.1462725560483626
108966,13469,Groom,outline,city,35.20361,-101.10694,United States of America,464,0.00139741175041011
649736,13470,Grootfontein,outline,city,-19.566666666667,18.116666666666998,Namibia,896,0.0023999027887477977
418658,13472,Gros Islet,usable,city,14.0667,-60.9333,Saint Lucia,13145,0.01649553435810195
